date,material,material_demand,production_volume,ending_inventory,waste_percent,month,week,day_of_week,inventory_doh
2025-11-15,Resin_D,68.47,69.88,335.14,2.33,11,46,5,146.84095224185774
2025-11-16,Pulp_A,195.21,207.43,891.01,3.85,11,46,6,136.9309973874289
2025-11-16,Chemical_B,78.52,80.71,374.51,5.9,11,46,6,143.08838512480895
2025-11-16,Packaging_C,127.15,119.15,556.91,4.9,11,46,6,131.39834840739283
2025-11-16,Resin_D,47.73,48.73,346.43,3.15,11,46,6,217.74355751099938
2025-11-17,Pulp_A,186.94,194.78,898.12,5.68,11,47,0,144.12966727292178
2025-11-17,Chemical_B,94.81,91.06,394.8,1.34,11,47,0,124.92353127307246
2025-11-17,Packaging_C,140.42,143.41,553.81,4.61,11,47,0,118.31861558182595
2025-11-17,Resin_D,82.35,76.13,268.49,2.88,11,47,0,97.8105646630237
2025-11-18,Pulp_A,199.43,209.73,909.58,2.18,11,47,1,136.82695682695683
2025-11-18,Chemical_B,73.46,74.59,444.52,1.54,11,47,1,181.53552953988566
2025-11-18,Packaging_C,146.39,158.08,539.34,2.06,11,47,1,110.5280415328916
2025-11-18,Resin_D,82.3,88.43,261.97,5.58,11,47,1,95.4933171324423
2025-11-19,Pulp_A,236.55,222.76,863.8,5.89,11,47,2,109.54977805960684
2025-11-19,Chemical_B,80.82,77.87,386.7,5.08,11,47,2,143.54120267260578
2025-11-19,Packaging_C,123.53,120.41,570.93,5.91,11,47,2,138.65376831538896
2025-11-19,Resin_D,52.11,49.33,368.4,5.93,11,47,2,212.08981001727116
2025-11-20,Pulp_A,206.53,192.32,914.26,1.28,11,47,3,132.8029826175374
2025-11-20,Chemical_B,93.17,99.56,357.22,3.48,11,47,3,115.02200279059784
2025-11-20,Packaging_C,132.2,136.62,597.62,4.66,11,47,3,135.61724659606656
2025-11-20,Resin_D,63.13,64.52,284.87,1.35,11,47,3,135.373039759227
2025-11-21,Pulp_A,223.48,241.22,822.23,3.37,11,47,4,110.37632002863792
2025-11-21,Chemical_B,86.13,90.21,421.15,3.98,11,47,4,146.69104841518634
2025-11-21,Packaging_C,132.05,134.26,591.38,4.15,11,47,4,134.35365391897005
2025-11-21,Resin_D,53.91,50.4,314.75,1.08,11,47,4,175.1530328324986
2025-11-22,Pulp_A,192.38,183.5,919.85,4.68,11,47,5,143.4426655577503
2025-11-22,Chemical_B,73.58,69.6,350.93,5.8,11,47,5,143.081000271813
2025-11-22,Packaging_C,139.19,131.26,548.0,1.04,11,47,5,118.11193332854371
2025-11-22,Resin_D,53.4,53.02,313.86,3.59,11,47,5,176.32584269662922
2025-11-23,Pulp_A,197.58,204.48,899.77,3.21,11,47,6,136.61858487701184
2025-11-23,Chemical_B,59.52,62.5,434.77,3.94,11,47,6,219.13810483870964
2025-11-23,Packaging_C,107.82,110.03,573.85,5.15,11,47,6,159.66889259877576
2025-11-23,Resin_D,29.66,31.4,331.86,4.35,11,47,6,335.66419420094405
2025-11-24,Pulp_A,205.92,196.17,821.23,4.13,11,48,0,119.64306526806527
2025-11-24,Chemical_B,60.85,61.49,343.35,5.58,11,48,0,169.27691043549714
2025-11-24,Packaging_C,132.72,137.36,602.0,3.93,11,48,0,136.07594936708858
2025-11-24,Resin_D,50.21,49.92,323.92,2.23,11,48,0,193.53913563035252
2025-11-25,Pulp_A,212.65,228.04,903.01,3.67,11,48,1,127.39383964260522
2025-11-25,Chemical_B,101.94,95.89,426.94,2.88,11,48,1,125.64449676280164
2025-11-25,Packaging_C,140.08,138.88,539.87,4.89,11,48,1,115.6203597944032
2025-11-25,Resin_D,62.9,61.96,300.32,5.63,11,48,1,143.2368839427663
2025-11-26,Pulp_A,207.04,207.61,934.59,1.42,11,48,2,135.42165765069552
2025-11-26,Chemical_B,101.45,95.11,332.77,5.83,11,48,2,98.40413997042877
2025-11-26,Packaging_C,143.87,138.01,529.75,4.59,11,48,2,110.46430805588379
2025-11-26,Resin_D,82.06,83.56,320.59,5.46,11,48,2,117.20326590299779
2025-11-27,Pulp_A,213.48,204.88,872.11,5.94,11,48,3,122.55621135469366
2025-11-27,Chemical_B,114.02,117.39,343.5,2.06,11,48,3,90.37888089808806
2025-11-27,Packaging_C,125.01,123.23,551.24,2.17,11,48,3,132.28701703863692
2025-11-27,Resin_D,70.71,68.88,310.37,1.04,11,48,3,131.68010182435302
2025-11-28,Pulp_A,231.51,218.42,881.66,1.8,11,48,4,114.24906051574446
2025-11-28,Chemical_B,99.89,92.62,406.92,4.11,11,48,4,122.21043147462208
2025-11-28,Packaging_C,122.35,127.63,541.52,5.05,11,48,4,132.77973028197795
2025-11-28,Resin_D,80.9,79.69,290.88,4.86,11,48,4,107.8665018541409
2025-11-29,Pulp_A,213.86,227.81,885.17,1.44,11,48,5,124.17048536425699
2025-11-29,Chemical_B,65.41,68.6,424.41,5.25,11,48,5,194.6537226723743
2025-11-29,Packaging_C,120.75,112.05,578.3,1.75,11,48,5,143.67701863354034
2025-11-29,Resin_D,90.36,92.46,314.25,1.08,11,48,5,104.33266932270917
2025-11-30,Pulp_A,210.67,216.26,892.13,5.11,11,48,6,127.04181895856078
2025-11-30,Chemical_B,75.22,74.73,392.19,3.49,11,48,6,156.41717628290348
2025-11-30,Packaging_C,122.99,123.05,564.8,4.83,11,48,6,137.76729815432148
2025-11-30,Resin_D,36.99,37.87,336.76,1.86,11,48,6,273.12246553122463
2025-12-01,Pulp_A,222.49,210.29,901.46,5.81,12,49,0,121.55063148905569
2025-12-01,Chemical_B,81.26,82.91,394.59,2.27,12,49,0,145.67683977356631
2025-12-01,Packaging_C,145.91,157.09,566.49,3.51,12,49,0,116.47385374545955
2025-12-01,Resin_D,97.19,91.47,270.68,3.73,12,49,0,83.55180574133142
2025-12-02,Pulp_A,205.4,202.71,897.04,5.27,12,49,1,131.01850048685492
2025-12-02,Chemical_B,89.89,95.28,374.94,1.64,12,49,1,125.13294026031816
2025-12-02,Packaging_C,130.4,132.97,576.97,2.78,12,49,1,132.73849693251535
2025-12-02,Resin_D,63.44,64.86,329.6,2.18,12,49,1,155.86380832282475
2025-12-03,Pulp_A,228.81,215.15,880.8,5.33,12,49,2,115.4844630916481
2025-12-03,Chemical_B,78.81,77.9,402.43,1.8,12,49,2,153.18995051389416
2025-12-03,Packaging_C,154.17,144.45,565.75,3.53,12,49,2,110.08951157812805
2025-12-03,Resin_D,83.41,83.89,292.07,2.97,12,49,2,105.04855532909724
2025-12-04,Pulp_A,218.67,217.69,911.39,3.45,12,49,3,125.03635615310742
2025-12-04,Chemical_B,98.22,96.71,384.07,2.67,12,49,3,117.30910201588271
2025-12-04,Packaging_C,180.36,172.81,512.0,4.97,12,49,3,85.16300731869593
2025-12-04,Resin_D,42.68,40.0,328.06,2.19,12,49,3,230.59512652296155
2025-12-05,Pulp_A,217.62,206.09,888.98,3.3,12,49,4,122.5503170664461
2025-12-05,Chemical_B,101.64,102.48,324.63,2.78,12,49,4,95.81759149940969
2025-12-05,Packaging_C,146.95,144.07,551.62,2.29,12,49,4,112.61381422252468
2025-12-05,Resin_D,70.4,73.33,264.7,2.03,12,49,4,112.79829545454545
2025-12-06,Pulp_A,223.07,217.31,866.45,3.82,12,49,5,116.52620253732013
2025-12-06,Chemical_B,86.55,80.35,368.35,5.26,12,49,5,127.67764298093589
2025-12-06,Packaging_C,126.27,123.29,567.54,4.61,12,49,5,134.83962936564504
2025-12-06,Resin_D,66.07,62.12,301.94,1.89,12,49,5,137.10004540638718
2025-12-07,Pulp_A,189.29,180.08,910.36,5.72,12,49,6,144.2802049764911
2025-12-07,Chemical_B,76.03,81.18,405.0,3.72,12,49,6,159.80533999736946
2025-12-07,Packaging_C,135.82,139.28,537.91,5.95,12,49,6,118.81387130025033
2025-12-07,Resin_D,70.0,64.98,275.34,1.57,12,49,6,118.00285714285712
2025-12-08,Pulp_A,229.1,229.46,886.39,2.5,12,50,0,116.07027498908774
2025-12-08,Chemical_B,88.26,86.51,367.77,4.78,12,50,0,125.00679809653296
2025-12-08,Packaging_C,128.19,118.31,573.7,1.51,12,50,0,134.26164287385913
2025-12-08,Resin_D,85.57,87.45,285.89,5.01,12,50,0,100.23022087180087
2025-12-09,Pulp_A,187.93,176.16,898.83,5.38,12,50,1,143.48374394721438
2025-12-09,Chemical_B,87.18,87.35,399.81,3.44,12,50,1,137.58086717136956
2025-12-09,Packaging_C,148.57,150.47,555.15,3.7,12,50,1,112.09867402571179
2025-12-09,Resin_D,88.67,83.5,310.05,5.18,12,50,1,104.90019172211571
2025-12-10,Pulp_A,213.79,205.2,865.56,2.86,12,50,2,121.45937602320033
2025-12-10,Chemical_B,94.79,93.38,338.09,5.93,12,50,2,107.00179343812637
2025-12-10,Packaging_C,143.13,132.93,543.82,5.18,12,50,2,113.98448962481662
2025-12-10,Resin_D,122.08,123.28,286.92,1.85,12,50,2,70.50786369593709
2025-12-11,Pulp_A,212.13,215.3,862.51,2.05,12,50,3,121.97850374770188
2025-12-11,Chemical_B,86.03,81.01,413.17,1.73,12,50,3,144.0788097175404
2025-12-11,Packaging_C,156.16,163.22,578.19,5.69,12,50,3,111.07646004098362
2025-12-11,Resin_D,63.46,60.86,323.42,5.21,12,50,3,152.8931610463284
2025-12-12,Pulp_A,210.0,224.11,930.24,4.25,12,50,4,132.89142857142858
2025-12-12,Chemical_B,84.24,82.93,360.27,1.26,12,50,4,128.30128205128204
2025-12-12,Packaging_C,125.61,123.62,574.14,2.75,12,50,4,137.1244327680917
2025-12-12,Resin_D,86.64,81.83,303.46,2.83,12,50,4,105.07617728531855
2025-12-13,Pulp_A,188.49,197.49,902.18,4.54,12,50,5,143.59064141333755
2025-12-13,Chemical_B,71.45,66.95,374.71,4.14,12,50,5,157.33100069979005
2025-12-13,Packaging_C,116.13,117.59,617.0,5.56,12,50,5,159.39033841384656
2025-12-13,Resin_D,39.82,39.05,340.46,5.22,12,50,5,256.49924660974386
2025-12-14,Pulp_A,224.5,237.67,907.82,5.47,12,50,6,121.31224944320714
2025-12-14,Chemical_B,104.19,108.47,378.44,4.03,12,50,6,108.96631154621365
2025-12-14,Packaging_C,130.94,135.55,556.53,1.43,12,50,6,127.5080189399725
2025-12-14,Resin_D,39.87,38.84,331.55,1.09,12,50,6,249.47328818660648
2025-12-15,Pulp_A,239.01,243.58,806.21,4.32,12,51,0,101.19367390485755
2025-12-15,Chemical_B,90.66,85.16,397.92,5.26,12,51,0,131.67438782263403
2025-12-15,Packaging_C,142.61,153.59,588.14,1.49,12,51,0,123.72344155388822
2025-12-15,Resin_D,92.3,90.09,247.7,5.64,12,51,0,80.5092091007584
2025-12-16,Pulp_A,224.14,227.39,857.66,4.26,12,51,1,114.79343267600606
2025-12-16,Chemical_B,86.8,91.57,354.84,1.97,12,51,1,122.6405529953917
2025-12-16,Packaging_C,146.5,152.64,584.83,4.57,12,51,1,119.76040955631399
2025-12-16,Resin_D,82.8,87.67,257.47,3.16,12,51,1,93.28623188405798
2025-12-17,Pulp_A,222.45,209.74,890.12,2.95,12,51,2,120.04315576534053
2025-12-17,Chemical_B,96.38,102.05,386.35,5.41,12,51,2,120.25835235526044
2025-12-17,Packaging_C,133.39,138.18,560.72,2.56,12,51,2,126.10840392833049
2025-12-17,Resin_D,73.81,73.64,337.51,4.89,12,51,2,137.18059883484622
2025-12-18,Pulp_A,208.43,204.31,839.42,2.84,12,51,3,120.820419325433
2025-12-18,Chemical_B,119.24,116.6,358.66,3.62,12,51,3,90.23649781952366
2025-12-18,Packaging_C,125.59,121.12,596.58,5.67,12,51,3,142.50656899434668
2025-12-18,Resin_D,87.03,89.09,328.86,1.15,12,51,3,113.36091003102378
2025-12-19,Pulp_A,226.79,228.45,933.02,2.8,12,51,4,123.42078574893073
2025-12-19,Chemical_B,97.18,96.66,391.99,1.26,12,51,4,121.00946696851203
2025-12-19,Packaging_C,154.57,148.22,623.25,4.72,12,51,4,120.96461150287897
2025-12-19,Resin_D,72.54,72.09,291.12,2.43,12,51,4,120.3970223325062
2025-12-20,Pulp_A,217.23,222.48,850.92,5.12,12,51,5,117.5141555033835
2025-12-20,Chemical_B,70.22,67.68,401.24,5.9,12,51,5,171.42124750783253
2025-12-20,Packaging_C,150.21,138.37,568.13,3.59,12,51,5,113.46714599560613
2025-12-20,Resin_D,62.38,66.58,299.82,5.84,12,51,5,144.19044565565886
2025-12-21,Pulp_A,175.0,187.46,976.05,4.37,12,51,6,167.32285714285715
2025-12-21,Chemical_B,80.71,77.35,375.92,3.35,12,51,6,139.72989716268123
2025-12-21,Packaging_C,160.73,157.05,508.41,1.82,12,51,6,94.89392148323277
2025-12-21,Resin_D,80.9,83.02,294.47,2.69,12,51,6,109.19777503090235
2025-12-22,Pulp_A,235.88,253.54,877.58,5.45,12,52,0,111.61353230456164
2025-12-22,Chemical_B,110.65,102.29,424.21,2.23,12,52,0,115.01400813375507
2025-12-22,Packaging_C,177.69,179.32,505.14,4.71,12,52,0,85.2844842140807
2025-12-22,Resin_D,87.4,81.64,245.29,3.07,12,52,0,84.19565217391303
2025-12-23,Pulp_A,237.68,256.33,889.1,2.39,12,52,1,112.22231571861326
2025-12-23,Chemical_B,69.14,68.48,405.31,5.28,12,52,1,175.86491177321375
2025-12-23,Packaging_C,156.19,148.78,552.59,5.37,12,52,1,106.1380370062104
2025-12-23,Resin_D,62.01,62.13,284.96,5.7,12,52,1,137.8616352201258
2025-12-24,Pulp_A,223.52,236.27,865.88,2.98,12,52,2,116.21510379384395
2025-12-24,Chemical_B,95.57,93.82,345.91,5.58,12,52,2,108.58323741759968
2025-12-24,Packaging_C,146.07,157.48,594.12,3.33,12,52,2,122.02094886013556
2025-12-24,Resin_D,62.91,67.42,306.6,4.83,12,52,2,146.20886981402003
2025-12-25,Pulp_A,235.08,243.41,826.03,5.71,12,52,3,105.41475242470648
2025-12-25,Chemical_B,101.56,106.02,399.37,3.81,12,52,3,117.97065773926742
2025-12-25,Packaging_C,131.03,123.2,572.36,3.65,12,52,3,131.04479890101504
2025-12-25,Resin_D,95.28,102.43,337.83,3.42,12,52,3,106.36964735516372
2025-12-26,Pulp_A,227.55,239.97,854.61,5.98,12,52,4,112.67106130520764
2025-12-26,Chemical_B,73.97,78.78,383.39,1.96,12,52,4,155.49141543869138
2025-12-26,Packaging_C,125.4,116.19,617.2,2.74,12,52,4,147.6555023923445
2025-12-26,Resin_D,94.62,101.41,252.34,2.34,12,52,4,80.00634115409004
2025-12-27,Pulp_A,197.12,210.81,904.58,4.83,12,52,5,137.66943993506493
2025-12-27,Chemical_B,99.06,101.39,388.49,5.84,12,52,5,117.65293761356753
2025-12-27,Packaging_C,134.63,135.0,570.41,1.59,12,52,5,127.10614276164301
2025-12-27,Resin_D,47.52,48.22,329.51,3.41,12,52,5,208.0239898989899
2025-12-28,Pulp_A,208.37,223.39,856.52,2.92,12,52,6,123.31717617699285
2025-12-28,Chemical_B,109.07,110.88,351.2,2.49,12,52,6,96.59851471532045
2025-12-28,Packaging_C,108.26,116.33,580.84,1.65,12,52,6,160.95695547755403
2025-12-28,Resin_D,60.1,57.43,313.16,4.9,12,52,6,156.31946755407654
2025-12-29,Pulp_A,223.21,208.38,876.44,5.04,12,1,0,117.79579767931546
2025-12-29,Chemical_B,104.56,110.49,372.89,4.42,12,1,0,106.98833205814842
2025-12-29,Packaging_C,153.2,153.41,558.14,2.16,12,1,0,109.29634464751959
2025-12-29,Resin_D,89.5,96.39,303.72,1.78,12,1,0,101.80558659217878
2025-12-30,Pulp_A,217.27,227.44,866.25,1.93,12,1,1,119.609241957012
2025-12-30,Chemical_B,118.16,119.2,346.65,5.51,12,1,1,88.01201760324982
2025-12-30,Packaging_C,145.79,149.74,548.92,5.44,12,1,1,112.95424926263803
2025-12-30,Resin_D,116.79,110.97,236.9,5.02,12,1,1,60.85281274081685
2025-12-31,Pulp_A,214.96,216.99,884.77,3.51,12,1,2,123.47925195385187
2025-12-31,Chemical_B,100.24,97.58,346.51,3.61,12,1,2,103.70411013567438
2025-12-31,Packaging_C,146.62,152.74,553.78,4.57,12,1,2,113.30923475651343
2025-12-31,Resin_D,75.45,78.52,295.79,5.78,12,1,2,117.610337972167
