job_id,date,machine,shift,planned_units,units_produced,good_units,scrap_units,downtime_minutes
JOB2602,2025-05-14,Line_3,A,1000,852,826,26.4,25.4
JOB2603,2025-05-14,Line_3,B,908,780,752,27.7,21.4
JOB2604,2025-05-14,Line_3,C,1074,821,794,27.5,59.7
JOB2605,2025-05-14,Line_4,A,1111,900,861,38.9,39.9
JOB2606,2025-05-14,Line_4,B,963,652,646,5.5,66.7
JOB2607,2025-05-14,Line_4,C,1127,1097,1074,22.7,8.4
JOB2608,2025-05-15,Line_1,A,957,781,761,20.0,43.9
JOB2609,2025-05-15,Line_1,B,1183,1141,1109,31.9,18.4
JOB2610,2025-05-15,Line_1,C,1140,902,883,18.8,49.5
JOB2611,2025-05-15,Line_2,A,1036,835,821,14.0,68.4
JOB2612,2025-05-15,Line_2,B,835,716,686,30.1,46.5
JOB2613,2025-05-15,Line_2,C,986,778,757,21.6,45.0
JOB2614,2025-05-15,Line_3,A,1195,919,890,29.3,61.1
JOB2615,2025-05-15,Line_3,B,888,946,926,19.7,7.9
JOB2616,2025-05-15,Line_3,C,1090,1045,1032,12.7,26.4
JOB2617,2025-05-15,Line_4,A,1155,1157,1125,31.9,24.6
JOB2618,2025-05-15,Line_4,B,920,815,798,17.1,18.3
JOB2619,2025-05-15,Line_4,C,954,855,822,32.4,30.9
JOB2620,2025-05-16,Line_1,A,1059,928,920,7.6,30.5
JOB2621,2025-05-16,Line_1,B,801,554,526,27.8,55.5
JOB2622,2025-05-16,Line_1,C,1098,856,823,33.0,30.5
JOB2623,2025-05-16,Line_2,A,990,822,805,16.9,44.7
JOB2624,2025-05-16,Line_2,B,1145,1093,1067,25.8,5.3
JOB2625,2025-05-16,Line_2,C,1119,944,922,21.7,47.6
JOB2626,2025-05-16,Line_3,A,1045,808,782,25.3,68.8
JOB2627,2025-05-16,Line_3,B,865,756,730,25.7,14.6
JOB2628,2025-05-16,Line_3,C,949,893,859,34.2,15.5
JOB2629,2025-05-16,Line_4,A,1179,1108,1062,46.0,35.4
JOB2630,2025-05-16,Line_4,B,851,685,659,25.6,37.5
JOB2631,2025-05-16,Line_4,C,1013,605,599,6.9,74.0
JOB2632,2025-05-17,Line_1,A,1084,941,905,35.8,19.5
JOB2633,2025-05-17,Line_1,B,1093,909,885,23.9,47.5
JOB2634,2025-05-17,Line_1,C,838,668,633,34.2,30.8
JOB2635,2025-05-17,Line_2,A,1064,877,845,31.1,45.7
JOB2636,2025-05-17,Line_2,B,907,906,883,23.3,22.6
JOB2637,2025-05-17,Line_2,C,1122,992,979,13.3,26.6
JOB2638,2025-05-17,Line_3,A,1004,670,643,27.0,72.0
JOB2639,2025-05-17,Line_3,B,964,627,615,12.6,48.8
JOB2640,2025-05-17,Line_3,C,887,702,696,5.8,68.5
JOB2641,2025-05-17,Line_4,A,910,820,782,38.3,30.3
JOB2642,2025-05-17,Line_4,B,981,917,886,31.3,49.2
JOB2643,2025-05-17,Line_4,C,1174,1044,1034,9.9,22.9
JOB2644,2025-05-18,Line_1,A,954,632,608,24.2,56.3
JOB2645,2025-05-18,Line_1,B,1029,929,894,35.0,37.0
JOB2646,2025-05-18,Line_1,C,1023,986,978,8.2,16.1
JOB2647,2025-05-18,Line_2,A,1128,870,840,29.4,58.7
JOB2648,2025-05-18,Line_2,B,980,651,630,21.2,58.8
JOB2649,2025-05-18,Line_2,C,897,637,608,29.4,60.8
JOB2650,2025-05-18,Line_3,A,980,820,794,25.8,47.0
JOB2651,2025-05-18,Line_3,B,967,782,764,18.6,28.3
JOB2652,2025-05-18,Line_3,C,849,765,750,15.2,15.4
JOB2653,2025-05-18,Line_4,A,922,705,685,19.5,40.7
JOB2654,2025-05-18,Line_4,B,940,852,810,41.6,1.2
JOB2655,2025-05-18,Line_4,C,851,537,507,30.1,69.4
JOB2656,2025-05-19,Line_1,A,861,546,517,28.9,53.0
JOB2657,2025-05-19,Line_1,B,899,774,744,29.6,20.7
JOB2658,2025-05-19,Line_1,C,1011,932,926,6.4,19.4
JOB2659,2025-05-19,Line_2,A,842,382,359,22.9,75.4
JOB2660,2025-05-19,Line_2,B,893,732,708,24.1,31.2
JOB2661,2025-05-19,Line_2,C,974,747,733,14.3,39.2
JOB2662,2025-05-19,Line_3,A,1131,979,951,27.8,17.6
JOB2663,2025-05-19,Line_3,B,987,842,831,10.9,7.2
JOB2664,2025-05-19,Line_3,C,1198,1039,1017,22.5,24.2
JOB2665,2025-05-19,Line_4,A,818,819,785,33.4,22.6
JOB2666,2025-05-19,Line_4,B,940,704,666,38.6,51.9
JOB2667,2025-05-19,Line_4,C,1187,1004,957,46.8,35.5
JOB2668,2025-05-20,Line_1,A,1160,976,956,20.3,52.0
JOB2669,2025-05-20,Line_1,B,1047,905,872,33.0,37.7
JOB2670,2025-05-20,Line_1,C,1019,930,906,24.5,41.1
JOB2671,2025-05-20,Line_2,A,988,911,904,7.3,33.8
JOB2672,2025-05-20,Line_2,B,1038,1032,992,39.6,0.0
JOB2673,2025-05-20,Line_2,C,874,792,751,41.5,3.5
JOB2674,2025-05-20,Line_3,A,1108,961,955,6.2,27.0
JOB2675,2025-05-20,Line_3,B,975,817,792,24.8,42.5
JOB2676,2025-05-20,Line_3,C,1160,1068,1049,18.6,26.8
JOB2677,2025-05-20,Line_4,A,1170,1148,1100,48.0,1.2
JOB2678,2025-05-20,Line_4,B,1095,720,695,24.2,60.2
JOB2679,2025-05-20,Line_4,C,1086,880,863,16.7,29.7
JOB2680,2025-05-21,Line_1,A,1149,1072,1063,8.8,25.3
JOB2681,2025-05-21,Line_1,B,1085,767,739,27.6,52.9
JOB2682,2025-05-21,Line_1,C,1131,1106,1078,28.2,12.4
JOB2683,2025-05-21,Line_2,A,934,815,798,16.9,26.6
JOB2684,2025-05-21,Line_2,B,1102,763,731,31.4,51.9
JOB2685,2025-05-21,Line_2,C,926,721,705,16.6,27.0
JOB2686,2025-05-21,Line_3,A,1120,709,704,4.6,69.2
JOB2687,2025-05-21,Line_3,B,1160,1014,994,19.8,43.0
JOB2688,2025-05-21,Line_3,C,923,816,792,23.7,28.7
JOB2689,2025-05-21,Line_4,A,1158,934,888,45.9,31.7
JOB2690,2025-05-21,Line_4,B,899,817,794,23.0,32.9
JOB2691,2025-05-21,Line_4,C,880,613,595,18.4,48.4
JOB2692,2025-05-22,Line_1,A,1103,920,901,19.2,45.5
JOB2693,2025-05-22,Line_1,B,1103,1079,1062,16.6,15.5
JOB2694,2025-05-22,Line_1,C,871,773,734,38.0,28.4
JOB2695,2025-05-22,Line_2,A,1131,1035,1023,11.1,31.0
JOB2696,2025-05-22,Line_2,B,944,862,843,19.0,19.4
JOB2697,2025-05-22,Line_2,C,937,884,849,34.2,21.2
JOB2698,2025-05-22,Line_3,A,1185,688,665,23.1,84.0
JOB2699,2025-05-22,Line_3,B,1148,935,927,7.8,52.7
JOB2700,2025-05-22,Line_3,C,941,926,903,23.0,25.9
JOB2701,2025-05-22,Line_4,A,987,862,841,21.4,33.0
JOB2702,2025-05-22,Line_4,B,800,603,582,20.5,50.8
JOB2703,2025-05-22,Line_4,C,973,926,892,33.5,23.9
JOB2704,2025-05-23,Line_1,A,942,779,763,15.3,58.8
JOB2705,2025-05-23,Line_1,B,1036,814,788,26.2,50.3
JOB2706,2025-05-23,Line_1,C,1103,801,797,3.3,46.7
JOB2707,2025-05-23,Line_2,A,869,663,641,22.6,55.8
JOB2708,2025-05-23,Line_2,B,1014,936,917,18.7,30.3
JOB2709,2025-05-23,Line_2,C,981,709,690,19.2,44.5
JOB2710,2025-05-23,Line_3,A,1033,1042,1007,35.0,1.6
JOB2711,2025-05-23,Line_3,B,1142,866,842,24.5,68.4
JOB2712,2025-05-23,Line_3,C,1016,821,777,44.0,45.6
JOB2713,2025-05-23,Line_4,A,1194,1092,1048,44.4,19.7
JOB2714,2025-05-23,Line_4,B,1062,892,865,27.0,38.7
JOB2715,2025-05-23,Line_4,C,1166,1136,1105,30.4,26.6
JOB2716,2025-05-24,Line_1,A,817,639,600,38.7,49.6
JOB2717,2025-05-24,Line_1,B,865,467,433,33.7,58.9
JOB2718,2025-05-24,Line_1,C,1198,1066,1032,34.2,23.4
JOB2719,2025-05-24,Line_2,A,1076,923,901,21.8,27.7
JOB2720,2025-05-24,Line_2,B,842,687,663,23.2,31.5
JOB2721,2025-05-24,Line_2,C,1090,953,920,33.5,37.0
JOB2722,2025-05-24,Line_3,A,891,771,731,39.9,38.8
JOB2723,2025-05-24,Line_3,B,1164,1073,1049,24.6,14.1
JOB2724,2025-05-24,Line_3,C,964,788,771,17.5,56.4
JOB2725,2025-05-24,Line_4,A,938,922,894,27.8,19.8
JOB2726,2025-05-24,Line_4,B,922,841,824,16.9,29.1
JOB2727,2025-05-24,Line_4,C,836,752,713,38.0,42.3
JOB2728,2025-05-25,Line_1,A,1035,859,826,33.4,35.1
JOB2729,2025-05-25,Line_1,B,879,748,735,13.1,12.9
JOB2730,2025-05-25,Line_1,C,803,784,755,28.6,21.4
JOB2731,2025-05-25,Line_2,A,972,605,571,34.3,55.3
JOB2732,2025-05-25,Line_2,B,1041,827,810,16.8,36.4
JOB2733,2025-05-25,Line_2,C,1070,918,894,24.3,21.8
JOB2734,2025-05-25,Line_3,A,1089,824,788,35.4,50.8
JOB2735,2025-05-25,Line_3,B,1135,920,893,26.8,55.8
JOB2736,2025-05-25,Line_3,C,1036,914,889,24.8,51.2
JOB2737,2025-05-25,Line_4,A,860,696,663,32.7,39.4
JOB2738,2025-05-25,Line_4,B,994,867,852,15.0,33.5
JOB2739,2025-05-25,Line_4,C,1138,1113,1086,27.2,15.4
JOB2740,2025-05-26,Line_1,A,1132,854,817,36.3,56.6
JOB2741,2025-05-26,Line_1,B,1116,1013,986,27.2,19.8
JOB2742,2025-05-26,Line_1,C,1008,792,770,21.6,44.0
JOB2743,2025-05-26,Line_2,A,1159,1068,1035,33.1,16.0
JOB2744,2025-05-26,Line_2,B,1192,1199,1168,31.0,8.7
JOB2745,2025-05-26,Line_2,C,915,651,618,33.1,68.5
JOB2746,2025-05-26,Line_3,A,1198,818,789,29.3,71.5
JOB2747,2025-05-26,Line_3,B,1036,956,910,46.0,13.6
JOB2748,2025-05-26,Line_3,C,1117,1018,988,29.7,21.6
JOB2749,2025-05-26,Line_4,A,1024,728,700,28.3,54.7
JOB2750,2025-05-26,Line_4,B,1052,985,979,5.5,29.0
JOB2751,2025-05-26,Line_4,C,970,895,857,38.0,23.2
JOB2752,2025-05-27,Line_1,A,1090,707,682,24.6,62.1
JOB2753,2025-05-27,Line_1,B,1084,918,879,38.6,39.6
JOB2754,2025-05-27,Line_1,C,855,585,568,16.6,58.5
JOB2755,2025-05-27,Line_2,A,931,845,814,30.6,25.8
JOB2756,2025-05-27,Line_2,B,1115,781,729,52.2,47.9
JOB2757,2025-05-27,Line_2,C,1101,1070,1038,31.7,0.4
JOB2758,2025-05-27,Line_3,A,890,668,647,21.0,57.4
JOB2759,2025-05-27,Line_3,B,1198,1186,1171,15.2,0.0
JOB2760,2025-05-27,Line_3,C,1166,958,945,12.7,69.8
JOB2761,2025-05-27,Line_4,A,964,843,818,25.0,25.0
JOB2762,2025-05-27,Line_4,B,980,906,902,4.0,29.8
JOB2763,2025-05-27,Line_4,C,987,950,921,29.3,9.5
JOB2764,2025-05-28,Line_1,A,826,489,459,29.8,83.6
JOB2765,2025-05-28,Line_1,B,1190,946,907,38.2,46.1
JOB2766,2025-05-28,Line_1,C,883,636,618,18.4,56.6
JOB2767,2025-05-28,Line_2,A,932,888,861,26.6,14.5
JOB2768,2025-05-28,Line_2,B,1043,928,896,31.9,21.5
JOB2769,2025-05-28,Line_2,C,1102,1033,1006,26.9,27.6
JOB2770,2025-05-28,Line_3,A,1158,1118,1073,44.7,27.1
JOB2771,2025-05-28,Line_3,B,871,784,753,30.6,11.0
JOB2772,2025-05-28,Line_3,C,1111,749,726,23.3,66.5
JOB2773,2025-05-28,Line_4,A,1179,1123,1115,8.3,21.9
JOB2774,2025-05-28,Line_4,B,931,777,753,24.1,14.4
JOB2775,2025-05-28,Line_4,C,835,687,679,8.5,34.3
JOB2776,2025-05-29,Line_1,A,1173,860,826,34.5,42.4
JOB2777,2025-05-29,Line_1,B,952,786,749,37.7,32.8
JOB2778,2025-05-29,Line_1,C,811,771,746,25.0,22.8
JOB2779,2025-05-29,Line_2,A,899,544,520,24.1,67.3
JOB2780,2025-05-29,Line_2,B,1178,1182,1157,25.1,0.0
JOB2781,2025-05-29,Line_2,C,995,920,898,22.2,22.9
JOB2782,2025-05-29,Line_3,A,1182,827,798,28.7,92.9
JOB2783,2025-05-29,Line_3,B,1032,876,869,7.4,26.1
JOB2784,2025-05-29,Line_3,C,968,808,768,40.1,30.4
JOB2785,2025-05-29,Line_4,A,1062,926,912,13.2,30.6
JOB2786,2025-05-29,Line_4,B,871,747,714,32.4,26.6
JOB2787,2025-05-29,Line_4,C,1019,962,951,10.7,32.8
JOB2788,2025-05-30,Line_1,A,1017,812,781,31.1,49.0
JOB2789,2025-05-30,Line_1,B,972,832,816,16.1,28.8
JOB2790,2025-05-30,Line_1,C,1028,791,773,18.0,46.5
JOB2791,2025-05-30,Line_2,A,1169,839,818,21.6,52.7
JOB2792,2025-05-30,Line_2,B,996,802,783,19.3,35.8
JOB2793,2025-05-30,Line_2,C,1015,749,723,26.0,52.4
JOB2794,2025-05-30,Line_3,A,1190,984,975,9.4,30.7
JOB2795,2025-05-30,Line_3,B,1101,1005,969,36.4,12.4
JOB2796,2025-05-30,Line_3,C,981,687,655,31.7,65.7
JOB2797,2025-05-30,Line_4,A,1013,915,883,31.3,14.7
JOB2798,2025-05-30,Line_4,B,971,965,926,39.3,7.1
JOB2799,2025-05-30,Line_4,C,957,781,747,34.0,39.6
JOB2800,2025-05-31,Line_1,A,908,697,668,29.0,28.0
JOB2801,2025-05-31,Line_1,B,1191,1203,1185,17.8,24.0
JOB2802,2025-05-31,Line_1,C,1027,923,901,21.9,12.9
JOB2803,2025-05-31,Line_2,A,1166,1030,1002,27.2,28.6
JOB2804,2025-05-31,Line_2,B,1124,902,866,36.3,46.9
JOB2805,2025-05-31,Line_2,C,959,720,701,18.4,57.4
JOB2806,2025-05-31,Line_3,A,1172,979,964,14.5,31.9
JOB2807,2025-05-31,Line_3,B,837,756,723,33.2,24.8
JOB2808,2025-05-31,Line_3,C,996,835,801,34.4,31.3
JOB2809,2025-05-31,Line_4,A,1086,771,725,46.1,54.7
JOB2810,2025-05-31,Line_4,B,1056,938,919,19.2,30.5
JOB2811,2025-05-31,Line_4,C,1185,919,905,14.1,37.3
JOB2812,2025-06-01,Line_1,A,1166,1095,1053,41.6,10.6
JOB2813,2025-06-01,Line_1,B,1094,728,701,27.1,43.5
JOB2814,2025-06-01,Line_1,C,1022,947,911,35.9,28.1
JOB2815,2025-06-01,Line_2,A,979,927,899,27.6,0.4
JOB2816,2025-06-01,Line_2,B,1006,969,949,19.8,15.7
JOB2817,2025-06-01,Line_2,C,1116,811,774,36.0,69.0
JOB2818,2025-06-01,Line_3,A,825,457,442,14.3,60.1
JOB2819,2025-06-01,Line_3,B,1005,899,885,13.6,33.8
JOB2820,2025-06-01,Line_3,C,1198,988,967,21.3,29.1
JOB2821,2025-06-01,Line_4,A,1179,1078,1044,34.1,35.5
JOB2822,2025-06-01,Line_4,B,901,910,889,21.1,0.0
JOB2823,2025-06-01,Line_4,C,803,614,589,24.8,54.8
JOB2824,2025-06-02,Line_1,A,945,660,619,41.3,41.9
JOB2825,2025-06-02,Line_1,B,875,612,602,10.6,61.6
JOB2826,2025-06-02,Line_1,C,1125,899,876,22.8,53.8
JOB2827,2025-06-02,Line_2,A,816,813,803,10.1,6.2
JOB2828,2025-06-02,Line_2,B,1092,747,734,12.3,69.6
JOB2829,2025-06-02,Line_2,C,959,917,895,22.3,2.7
JOB2830,2025-06-02,Line_3,A,920,855,844,11.6,10.2
JOB2831,2025-06-02,Line_3,B,980,662,650,11.7,54.5
JOB2832,2025-06-02,Line_3,C,958,843,809,33.8,19.8
JOB2833,2025-06-02,Line_4,A,1142,992,970,22.5,29.4
JOB2834,2025-06-02,Line_4,B,974,764,717,47.3,46.1
JOB2835,2025-06-02,Line_4,C,1042,923,880,43.1,9.1
JOB2836,2025-06-03,Line_1,A,850,726,701,24.7,28.0
JOB2837,2025-06-03,Line_1,B,1096,1044,1023,20.6,20.9
JOB2838,2025-06-03,Line_1,C,1028,968,946,21.9,9.6
JOB2839,2025-06-03,Line_2,A,1010,837,806,31.0,45.6
JOB2840,2025-06-03,Line_2,B,1028,1026,1026,0.0,0.0
JOB2841,2025-06-03,Line_2,C,938,636,625,11.4,52.9
JOB2842,2025-06-03,Line_3,A,1122,802,786,16.0,40.9
JOB2843,2025-06-03,Line_3,B,858,802,772,30.1,26.3
JOB2844,2025-06-03,Line_3,C,1100,892,876,16.3,44.1
JOB2845,2025-06-03,Line_4,A,854,813,792,21.5,6.6
JOB2846,2025-06-03,Line_4,B,804,539,506,32.5,52.8
JOB2847,2025-06-03,Line_4,C,996,818,781,36.7,51.2
JOB2848,2025-06-04,Line_1,A,1130,1057,1024,33.1,24.8
JOB2849,2025-06-04,Line_1,B,1149,961,921,40.5,35.1
JOB2850,2025-06-04,Line_1,C,812,661,638,22.8,28.9
JOB2851,2025-06-04,Line_2,A,1108,970,947,22.9,31.6
JOB2852,2025-06-04,Line_2,B,1192,1124,1105,19.5,5.5
JOB2853,2025-06-04,Line_2,C,1074,997,976,20.8,17.5
JOB2854,2025-06-04,Line_3,A,1183,1060,1037,23.3,13.0
JOB2855,2025-06-04,Line_3,B,1187,1089,1072,16.8,36.6
JOB2856,2025-06-04,Line_3,C,1081,990,982,8.3,22.9
JOB2857,2025-06-04,Line_4,A,962,777,776,1.0,45.0
JOB2858,2025-06-04,Line_4,B,1123,925,882,42.8,48.3
JOB2859,2025-06-04,Line_4,C,1072,947,897,50.5,25.6
JOB2860,2025-06-05,Line_1,A,870,556,521,34.9,49.0
JOB2861,2025-06-05,Line_1,B,1006,951,927,23.7,24.9
JOB2862,2025-06-05,Line_1,C,1116,891,854,36.8,32.8
JOB2863,2025-06-05,Line_2,A,927,678,662,16.1,33.0
JOB2864,2025-06-05,Line_2,B,940,814,790,24.1,29.8
JOB2865,2025-06-05,Line_2,C,1141,956,926,30.3,31.3
JOB2866,2025-06-05,Line_3,A,1144,962,941,20.5,41.3
JOB2867,2025-06-05,Line_3,B,982,869,843,26.4,33.5
JOB2868,2025-06-05,Line_3,C,933,921,907,13.5,9.1
JOB2869,2025-06-05,Line_4,A,1138,1072,1047,25.0,13.4
JOB2870,2025-06-05,Line_4,B,1050,998,984,14.7,37.3
JOB2871,2025-06-05,Line_4,C,1147,982,960,22.5,38.2
JOB2872,2025-06-06,Line_1,A,884,616,586,30.7,49.8
JOB2873,2025-06-06,Line_1,B,1154,977,946,31.3,54.7
JOB2874,2025-06-06,Line_1,C,815,561,553,7.9,49.9
JOB2875,2025-06-06,Line_2,A,992,998,966,32.3,24.1
JOB2876,2025-06-06,Line_2,B,1111,1055,1016,38.8,34.4
JOB2877,2025-06-06,Line_2,C,1152,961,925,35.9,27.6
JOB2878,2025-06-06,Line_3,A,1153,1236,1203,33.6,23.0
JOB2879,2025-06-06,Line_3,B,805,605,577,28.2,51.7
JOB2880,2025-06-06,Line_3,C,992,852,836,15.6,32.6
JOB2881,2025-06-06,Line_4,A,1080,872,853,19.2,40.8
JOB2882,2025-06-06,Line_4,B,915,939,917,22.8,3.6
JOB2883,2025-06-06,Line_4,C,1102,1019,1015,4.3,23.4
JOB2884,2025-06-07,Line_1,A,1123,918,898,20.1,44.5
JOB2885,2025-06-07,Line_1,B,1195,965,947,18.1,43.3
JOB2886,2025-06-07,Line_1,C,1033,859,847,11.5,53.5
JOB2887,2025-06-07,Line_2,A,1194,1043,1008,35.0,48.5
JOB2888,2025-06-07,Line_2,B,1157,972,961,11.2,37.7
JOB2889,2025-06-07,Line_2,C,856,751,736,14.5,20.5
JOB2890,2025-06-07,Line_3,A,802,683,649,34.4,36.8
JOB2891,2025-06-07,Line_3,B,831,688,670,18.5,31.3
JOB2892,2025-06-07,Line_3,C,972,929,919,9.6,38.9
JOB2893,2025-06-07,Line_4,A,833,686,663,23.2,33.1
JOB2894,2025-06-07,Line_4,B,858,521,490,30.9,76.1
JOB2895,2025-06-07,Line_4,C,1070,641,612,29.0,74.1
JOB2896,2025-06-08,Line_1,A,1156,1040,1011,29.6,31.1
JOB2897,2025-06-08,Line_1,B,1179,1081,1062,19.9,27.0
JOB2898,2025-06-08,Line_1,C,946,610,579,31.6,53.7
JOB2899,2025-06-08,Line_2,A,1047,776,745,30.8,38.4
JOB2900,2025-06-08,Line_2,B,1042,953,920,33.0,30.6
JOB2901,2025-06-08,Line_2,C,836,702,671,31.1,43.1
JOB2902,2025-06-08,Line_3,A,945,785,777,7.9,36.2
JOB2903,2025-06-08,Line_3,B,806,471,438,33.8,55.4
JOB2904,2025-06-08,Line_3,C,919,933,896,37.7,24.1
JOB2905,2025-06-08,Line_4,A,826,657,627,29.7,27.8
JOB2906,2025-06-08,Line_4,B,1044,873,861,12.4,43.8
JOB2907,2025-06-08,Line_4,C,1141,1069,1043,26.3,24.1
JOB2908,2025-06-09,Line_1,A,944,888,856,32.0,26.0
JOB2909,2025-06-09,Line_1,B,1130,877,877,0.0,52.9
JOB2910,2025-06-09,Line_1,C,907,794,764,30.3,20.3
JOB2911,2025-06-09,Line_2,A,858,525,487,37.6,61.0
JOB2912,2025-06-09,Line_2,B,1056,806,795,11.1,54.0
JOB2913,2025-06-09,Line_2,C,904,783,748,35.3,40.4
JOB2914,2025-06-09,Line_3,A,800,626,595,30.9,38.1
JOB2915,2025-06-09,Line_3,B,805,676,665,11.5,28.3
JOB2916,2025-06-09,Line_3,C,936,802,779,23.0,32.5
JOB2917,2025-06-09,Line_4,A,916,942,932,9.5,18.1
JOB2918,2025-06-09,Line_4,B,1125,857,843,14.3,51.6
JOB2919,2025-06-09,Line_4,C,1080,1040,1026,14.4,16.2
JOB2920,2025-06-10,Line_1,A,815,644,614,29.8,42.0
JOB2921,2025-06-10,Line_1,B,893,762,729,32.9,32.1
JOB2922,2025-06-10,Line_1,C,802,533,516,16.4,56.4
JOB2923,2025-06-10,Line_2,A,839,479,471,8.1,59.4
JOB2924,2025-06-10,Line_2,B,988,744,701,43.0,45.7
JOB2925,2025-06-10,Line_2,C,977,926,893,33.0,14.1
JOB2926,2025-06-10,Line_3,A,1157,816,806,9.8,57.0
JOB2927,2025-06-10,Line_3,B,1078,971,956,15.2,18.1
JOB2928,2025-06-10,Line_3,C,835,713,686,27.8,22.5
JOB2929,2025-06-10,Line_4,A,897,708,672,36.4,42.0
JOB2930,2025-06-10,Line_4,B,1193,1137,1108,28.3,31.0
JOB2931,2025-06-10,Line_4,C,1137,919,899,19.6,49.6
JOB2932,2025-06-11,Line_1,A,1193,1114,1099,14.9,23.2
JOB2933,2025-06-11,Line_1,B,1109,1034,1016,17.3,32.7
JOB2934,2025-06-11,Line_1,C,884,755,736,19.1,46.5
JOB2935,2025-06-11,Line_2,A,883,544,519,24.8,71.0
JOB2936,2025-06-11,Line_2,B,1119,930,909,21.6,31.5
JOB2937,2025-06-11,Line_2,C,1064,776,734,42.3,44.6
JOB2938,2025-06-11,Line_3,A,1115,1046,1008,37.3,14.4
JOB2939,2025-06-11,Line_3,B,830,537,512,24.7,36.8
JOB2940,2025-06-11,Line_3,C,977,937,920,16.8,19.5
JOB2941,2025-06-11,Line_4,A,1181,1156,1129,26.8,0.0
JOB2942,2025-06-11,Line_4,B,1008,985,967,17.8,19.6
JOB2943,2025-06-11,Line_4,C,856,777,758,19.0,24.5
JOB2944,2025-06-12,Line_1,A,894,719,690,28.9,34.1
JOB2945,2025-06-12,Line_1,B,1090,940,930,10.0,34.4
JOB2946,2025-06-12,Line_1,C,809,569,550,18.9,65.5
JOB2947,2025-06-12,Line_2,A,1167,1005,1005,0.0,43.9
JOB2948,2025-06-12,Line_2,B,803,638,611,27.3,34.1
JOB2949,2025-06-12,Line_2,C,1015,889,866,22.3,44.9
JOB2950,2025-06-12,Line_3,A,1092,834,812,22.3,45.0
JOB2951,2025-06-12,Line_3,B,1156,1041,1012,29.0,44.6
JOB2952,2025-06-12,Line_3,C,809,581,548,33.7,63.8
JOB2953,2025-06-12,Line_4,A,826,617,603,14.3,43.4
JOB2954,2025-06-12,Line_4,B,1139,986,957,29.5,30.1
JOB2955,2025-06-12,Line_4,C,1198,1094,1052,42.5,27.7
JOB2956,2025-06-13,Line_1,A,955,674,642,31.4,37.2
JOB2957,2025-06-13,Line_1,B,857,667,659,8.5,80.4
JOB2958,2025-06-13,Line_1,C,803,655,639,16.9,33.1
JOB2959,2025-06-13,Line_2,A,1160,990,962,28.4,20.6
JOB2960,2025-06-13,Line_2,B,916,815,778,36.3,42.0
JOB2961,2025-06-13,Line_2,C,1027,871,831,40.0,18.9
JOB2962,2025-06-13,Line_3,A,965,877,840,36.6,31.0
JOB2963,2025-06-13,Line_3,B,1141,1080,1080,0.1,24.4
JOB2964,2025-06-13,Line_3,C,925,934,910,24.0,4.3
JOB2965,2025-06-13,Line_4,A,1138,964,925,38.9,39.5
JOB2966,2025-06-13,Line_4,B,995,776,762,14.1,51.2
JOB2967,2025-06-13,Line_4,C,1084,674,649,25.0,73.7
JOB2968,2025-06-14,Line_1,A,1045,809,783,26.3,52.1
JOB2969,2025-06-14,Line_1,B,950,777,752,24.3,51.3
JOB2970,2025-06-14,Line_1,C,864,815,782,33.3,35.7
JOB2971,2025-06-14,Line_2,A,808,649,632,16.3,37.8
JOB2972,2025-06-14,Line_2,B,802,691,680,11.6,37.9
JOB2973,2025-06-14,Line_2,C,939,719,715,3.8,55.7
JOB2974,2025-06-14,Line_3,A,904,701,674,27.2,45.1
JOB2975,2025-06-14,Line_3,B,920,848,816,31.8,9.2
JOB2976,2025-06-14,Line_3,C,1028,901,870,30.3,21.5
JOB2977,2025-06-14,Line_4,A,1026,993,951,41.2,17.8
JOB2978,2025-06-14,Line_4,B,1199,935,910,24.8,42.4
JOB2979,2025-06-14,Line_4,C,881,802,764,38.3,15.6
JOB2980,2025-06-15,Line_1,A,942,760,727,33.3,29.3
JOB2981,2025-06-15,Line_1,B,1128,868,832,36.1,33.8
JOB2982,2025-06-15,Line_1,C,848,786,757,29.8,4.3
JOB2983,2025-06-15,Line_2,A,974,675,635,39.9,61.6
JOB2984,2025-06-15,Line_2,B,862,776,758,17.7,24.8
JOB2985,2025-06-15,Line_2,C,1102,1034,1010,23.8,19.8
JOB2986,2025-06-15,Line_3,A,913,550,512,38.6,56.2
JOB2987,2025-06-15,Line_3,B,924,708,682,26.5,55.2
JOB2988,2025-06-15,Line_3,C,1110,1005,988,17.4,16.6
JOB2989,2025-06-15,Line_4,A,1167,896,886,10.2,59.3
JOB2990,2025-06-15,Line_4,B,864,737,722,15.2,30.7
JOB2991,2025-06-15,Line_4,C,880,705,682,23.0,44.4
JOB2992,2025-06-16,Line_1,A,1117,1136,1087,49.3,20.0
JOB2993,2025-06-16,Line_1,B,1117,913,880,32.8,33.6
JOB2994,2025-06-16,Line_1,C,1139,1084,1047,36.8,30.9
JOB2995,2025-06-16,Line_2,A,1121,765,737,28.5,67.7
JOB2996,2025-06-16,Line_2,B,950,750,750,0.8,37.7
JOB2997,2025-06-16,Line_2,C,1149,969,953,15.6,41.8
JOB2998,2025-06-16,Line_3,A,1096,1069,1047,21.9,12.8
JOB2999,2025-06-16,Line_3,B,902,848,823,25.1,16.0
JOB3000,2025-06-16,Line_3,C,1097,872,855,16.7,61.9
JOB3001,2025-06-16,Line_4,A,1095,667,651,16.2,67.1
